SequenceNumber,MasterNo,Time_ID,Hour_ID,SaleDate,Reference2,ProductCode,Quantity,ExtendedNetAmount,ExtendedTaxAmount,AddDate,QuantityInSalesUOM,Store_ID,SaleLineNo
70144298,3000001161,20160101,12,2016-01-01 11:19:13.000,024806863057,8044,1.000000,2.49,0.00,2016-01-01 11:30:43.117,1.000000,48,32
70144298,3000001161,20160101,12,2016-01-01 11:19:13.000,024806863057,8044,1.000000,2.49,0.00,2016-01-01 11:30:43.117,1.000000,48,33
70144298,3000001161,20160101,12,2016-01-01 11:19:13.000,024806863057,1331,0.452000,3.43,0.00,2016-01-01 11:30:43.117,0.452000,48,16
70144294,3000113880,20160101,12,2016-01-01 11:18:43.000,024811307639,3452,1.000000,1.89,0.00,2016-01-01 11:30:43.117,1.000000,48,10
70144298,3000001161,20160101,12,2016-01-01 11:19:13.000,024806863057,5391,0.957000,3.82,0.00,2016-01-01 11:30:43.117,0.957000,48,15
70144294,3000113880,20160101,12,2016-01-01 11:18:43.000,024811307639,83196,1.000000,6.99,0.00,2016-01-01 11:30:43.117,1.000000,48,11
70144309,3000001161,20160101,12,2016-01-01 11:21:20.000,022402285250,4152,1.000000,3.99,0.00,2016-01-01 11:30:43.117,1.000000,24,1
70144298,3000001161,20160101,12,2016-01-01 11:19:13.000,024806863057,556015,1.000000,14.38,0.00,2016-01-01 11:30:43.117,1.000000,48,11
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,3322,1.000000,1.89,0.00,2016-01-01 11:41:26.210,1.000000,57,5
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,89212,0.350000,4.49,0.00,2016-01-01 11:41:26.210,1.000000,32,2
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,88895,1.000000,2.29,0.00,2016-01-01 11:41:26.210,1.000000,32,1
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,80004,1.000000,5.39,0.00,2016-01-01 11:41:26.210,1.000000,57,1
70144533,3000122471,20160101,12,2016-01-01 11:32:31.000,025809010064,8010,1.000000,2.99,0.27,2016-01-01 11:41:26.210,1.000000,58,2
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,5561,2.807000,5.59,0.00,2016-01-01 11:41:26.210,2.807000,57,25
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,2252,1.000000,3.32,0.00,2016-01-01 11:41:26.210,1.000000,57,3
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,7011,0.122000,2.32,0.00,2016-01-01 11:41:26.210,0.122000,32,4
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4201,0.972000,2.91,0.00,2016-01-01 11:41:26.210,0.972000,57,11
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,3061,0.172000,0.65,0.00,2016-01-01 11:41:26.210,0.172000,32,6
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,90760,1.000000,3.15,0.00,2016-01-01 11:41:26.210,1.000000,32,12
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,3741,0.119000,1.92,0.00,2016-01-01 11:41:26.210,0.119000,32,5
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4610,5.000000,2.50,0.00,2016-01-01 11:41:26.210,5.000000,57,16
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4642,1.000000,3.99,0.00,2016-01-01 11:41:26.210,1.000000,57,14
70144519,3000044019,20160101,12,2016-01-01 11:33:19.000,025702264617,1141,0.327000,0.77,0.00,2016-01-01 11:41:26.210,0.327000,57,2
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,49421,10.000000,3.99,0.00,2016-01-01 11:41:26.210,1.000000,57,12
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,2812,1.000000,2.84,0.00,2016-01-01 11:41:26.210,1.000000,57,26
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,1781,0.807000,3.83,0.00,2016-01-01 11:41:26.210,0.807000,57,20
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,3621,0.319000,3.63,0.00,2016-01-01 11:41:26.210,0.319000,57,21
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,2371,0.114000,1.30,0.00,2016-01-01 11:41:26.210,0.114000,32,8
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,1161,0.282000,1.34,0.00,2016-01-01 11:41:26.210,0.282000,32,7
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,5571,1.452000,3.62,0.00,2016-01-01 11:41:26.210,1.452000,32,13
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,43222,1.000000,2.00,0.00,2016-01-01 11:41:26.210,1.000000,32,10
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4141,0.647000,9.70,0.00,2016-01-01 11:41:26.210,0.647000,57,8
70144533,3000122471,20160101,12,2016-01-01 11:32:31.000,025809010064,1412,1.000000,2.84,0.00,2016-01-01 11:41:26.210,1.000000,58,1
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4851,0.672000,4.03,0.00,2016-01-01 11:41:26.210,0.672000,57,7
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,44911,1.027000,6.06,0.00,2016-01-01 11:41:26.210,1.027000,57,6
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,44911,1.082000,6.38,0.00,2016-01-01 11:41:26.210,1.082000,57,10
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,98936,1.000000,5.94,0.00,2016-01-01 11:41:26.210,1.000000,32,9
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,71011,0.126000,2.39,0.00,2016-01-01 11:41:26.210,0.126000,57,18
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,72982,2.000000,4.75,0.00,2016-01-01 11:41:26.210,2.000000,57,17
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4622,1.000000,7.99,0.00,2016-01-01 11:41:26.210,1.000000,57,13
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4302,1.000000,3.99,0.00,2016-01-01 11:41:26.210,1.000000,57,19
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4302,1.000000,3.99,0.00,2016-01-01 11:41:26.210,1.000000,57,23
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,4302,1.000000,3.99,0.00,2016-01-01 11:41:26.210,1.000000,32,11
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,24701,2.457000,9.80,0.00,2016-01-01 11:41:26.210,2.457000,57,24
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,88895,1.000000,2.29,0.00,2016-01-01 11:41:26.210,1.000000,57,2
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,2491,0.282000,2.68,0.00,2016-01-01 11:41:26.210,0.282000,57,4
70144519,3000044019,20160101,12,2016-01-01 11:33:19.000,025702264617,1382,1.000000,1.61,0.00,2016-01-01 11:41:26.210,1.000000,57,1
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4153,4.000000,9.99,0.00,2016-01-01 11:41:26.210,1.000000,57,9
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,4232,1.000000,3.99,0.00,2016-01-01 11:41:26.210,1.000000,57,22
70144483,3000001161,20160101,12,2016-01-01 11:31:54.000,023203326288,17242,1.000000,3.79,0.00,2016-01-01 11:41:26.210,1.000000,32,3
70144523,3000086591,20160101,12,2016-01-01 11:34:06.000,025704228096,2981,0.822000,3.50,0.00,2016-01-01 11:41:26.210,0.822000,57,15
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,4201,1.137000,3.40,0.00,2016-01-01 11:50:22.723,1.137000,32,6
70144732,3000001161,20160101,12,2016-01-01 11:46:39.000,022407160328,47032,2.000000,5.98,0.00,2016-01-01 11:50:22.723,2.000000,24,4
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,44911,1.007000,6.03,0.00,2016-01-01 11:50:22.723,1.007000,51,5
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,82723,1.000000,3.99,0.00,2016-01-01 11:50:22.723,1.000000,32,3
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,2252,1.000000,3.32,0.00,2016-01-01 11:50:22.723,1.000000,51,9
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,2252,1.000000,3.32,0.00,2016-01-01 11:50:22.723,1.000000,32,3
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,1392,1.000000,2.84,0.00,2016-01-01 11:50:22.723,1.000000,48,8
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,4201,1.457000,4.36,0.00,2016-01-01 11:50:22.723,1.457000,48,3
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,1142,1.000000,3.32,0.00,2016-01-01 11:50:22.723,1.000000,48,7
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,4302,2.000000,7.98,0.00,2016-01-01 11:50:22.723,2.000000,32,18
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,49421,10.000000,3.99,0.00,2016-01-01 11:50:22.723,1.000000,32,17
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,43222,2.000000,4.00,0.00,2016-01-01 11:50:22.723,2.000000,48,5
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,3322,1.000000,1.89,0.00,2016-01-01 11:50:22.723,1.000000,32,4
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,82725,1.000000,5.29,0.00,2016-01-01 11:50:22.723,1.000000,32,1
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,3542,1.000000,1.89,0.00,2016-01-01 11:50:22.723,1.000000,32,2
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,4143,1.000000,3.99,0.00,2016-01-01 11:50:22.723,1.000000,48,4
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,40315,0.662000,3.97,0.00,2016-01-01 11:50:22.723,0.662000,48,2
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,12825,0.250000,1.23,0.00,2016-01-01 11:50:22.723,1.000000,32,9
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,4700,4.000000,10.00,0.00,2016-01-01 11:50:22.723,4.000000,32,16
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,5121,0.652000,8.47,0.00,2016-01-01 11:50:22.723,0.652000,32,8
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,4152,1.000000,3.99,0.00,2016-01-01 11:50:22.723,1.000000,32,9
70144732,3000001161,20160101,12,2016-01-01 11:46:39.000,022407160328,18301,1.000000,22.99,2.09,2016-01-01 11:50:22.723,1.000000,24,5
70144732,3000001161,20160101,12,2016-01-01 11:46:39.000,022407160328,1371,0.952000,1.80,0.00,2016-01-01 11:50:22.723,0.952000,24,2
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,5101,0.907000,5.43,0.00,2016-01-01 11:50:22.723,0.907000,32,7
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,4851,0.652000,3.91,0.00,2016-01-01 11:50:22.723,0.652000,51,8
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,88805,1.000000,4.79,0.00,2016-01-01 11:50:22.723,1.000000,48,1
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,89147,1.000000,4.99,0.00,2016-01-01 11:50:22.723,1.000000,51,1
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,89147,1.000000,4.99,0.00,2016-01-01 11:50:22.723,1.000000,51,2
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,5061,0.887000,3.54,0.00,2016-01-01 11:50:22.723,0.887000,32,14
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,2822,1.000000,2.37,0.00,2016-01-01 11:50:22.723,1.000000,32,11
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,3432,1.000000,1.89,0.00,2016-01-01 11:50:22.723,1.000000,32,5
70144732,3000001161,20160101,12,2016-01-01 11:46:39.000,022407160328,2501,0.717000,2.72,0.00,2016-01-01 11:50:22.723,0.717000,24,3
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,1781,1.142000,5.41,0.00,2016-01-01 11:50:22.723,1.142000,51,3
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,2441,0.402000,1.52,0.00,2016-01-01 11:50:22.723,0.402000,32,5
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,47032,1.000000,2.99,0.00,2016-01-01 11:50:22.723,1.000000,51,6
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,23061,1.562000,2.95,0.00,2016-01-01 11:50:22.723,1.562000,32,8
70144732,3000001161,20160101,12,2016-01-01 11:46:39.000,022407160328,44911,0.972000,5.73,0.00,2016-01-01 11:50:22.723,0.972000,24,1
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,82339,0.174000,4.00,0.00,2016-01-01 11:50:22.723,0.174000,32,10
70144619,3000106553,20160101,12,2016-01-01 11:35:53.000,024807805431,2371,0.309000,3.52,0.00,2016-01-01 11:50:22.723,0.309000,48,6
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,81096,1.000000,3.95,0.00,2016-01-01 11:50:22.723,1.000000,32,6
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,1341,0.397000,1.88,0.00,2016-01-01 11:50:22.723,0.397000,32,4
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,2212,1.000000,1.89,0.00,2016-01-01 11:50:22.723,1.000000,32,12
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,68756,1.000000,7.99,0.00,2016-01-01 11:50:22.723,1.000000,32,7
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,4911,0.987000,5.91,0.00,2016-01-01 11:50:22.723,0.987000,51,7
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,4201,0.862000,2.58,0.00,2016-01-01 11:50:22.723,0.862000,51,10
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,5561,4.367000,8.69,0.00,2016-01-01 11:50:22.723,4.367000,32,1
70144654,3000113386,20160101,12,2016-01-01 11:41:46.000,025107335406,1482,0.500000,1.61,0.00,2016-01-01 11:50:22.723,1.000000,51,4
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,89453,1.000000,2.49,0.00,2016-01-01 11:50:22.723,1.000000,32,2
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,12225,0.250000,0.94,0.00,2016-01-01 11:50:22.723,1.000000,32,15
70144657,3000036314,20160101,12,2016-01-01 11:39:37.000,023203326295,4351,0.467000,9.34,0.00,2016-01-01 11:50:22.723,0.467000,32,10
70144658,3000036155,20160101,12,2016-01-01 11:39:50.000,023202973041,4351,0.407000,8.14,0.00,2016-01-01 11:50:22.723,0.407000,32,13
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1781,0.162000,0.77,0.00,2016-01-01 12:00:32.620,0.162000,37,24
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,3322,1.000000,1.89,0.00,2016-01-01 12:00:32.620,1.000000,28,5
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1720,1.000000,0.94,0.00,2016-01-01 12:00:32.620,1.000000,37,10
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,80004,1.000000,5.39,0.00,2016-01-01 12:00:32.620,1.000000,37,1
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,4143,1.000000,3.99,0.00,2016-01-01 12:00:32.620,1.000000,37,3
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,2712,1.000000,2.37,0.00,2016-01-01 12:00:32.620,1.000000,37,4
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,93111,1.000000,2.99,0.00,2016-01-01 12:00:32.620,1.000000,37,25
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,44911,0.982000,5.79,0.00,2016-01-01 12:00:32.620,0.982000,37,21
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,4232,1.000000,3.50,0.00,2016-01-01 12:00:32.620,1.000000,37,5
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,72882,1.000000,2.38,0.00,2016-01-01 12:00:32.620,1.000000,37,6
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1331,0.187000,1.42,0.00,2016-01-01 12:00:32.620,0.187000,37,12
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,4232,1.000000,3.99,0.00,2016-01-01 12:00:32.620,1.000000,28,8
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,4302,1.000000,3.99,0.00,2016-01-01 12:00:32.620,1.000000,28,7
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1861,0.057000,0.92,0.00,2016-01-01 12:00:32.620,0.057000,37,15
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,4150,1.000000,2.99,0.00,2016-01-01 12:00:32.620,1.000000,37,23
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,2491,0.192000,1.82,0.00,2016-01-01 12:00:32.620,0.192000,37,13
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,3061,0.282000,1.07,0.00,2016-01-01 12:00:32.620,0.282000,37,17
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,2571,0.342000,1.30,0.00,2016-01-01 12:00:32.620,0.342000,37,7
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1851,0.057000,1.08,0.00,2016-01-01 12:00:32.620,0.057000,37,14
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,7011,0.217000,4.12,0.00,2016-01-01 12:00:32.620,0.217000,28,6
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,2411,0.297000,0.84,0.00,2016-01-01 12:00:32.620,0.297000,37,11
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1371,0.522000,1.23,0.00,2016-01-01 12:00:32.620,0.522000,37,2
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,2371,0.239000,2.72,0.00,2016-01-01 12:00:32.620,0.239000,37,18
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,4422,2.000000,4.00,0.00,2016-01-01 12:00:32.620,2.000000,37,22
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,3031,0.382000,2.17,0.00,2016-01-01 12:00:32.620,0.382000,28,1
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1161,0.277000,1.31,0.00,2016-01-01 12:00:32.620,0.277000,37,20
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,4242,1.000000,3.33,0.00,2016-01-01 12:00:32.620,1.000000,37,9
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,2671,0.597000,2.26,0.00,2016-01-01 12:00:32.620,0.597000,37,8
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,4641,0.177000,1.77,0.00,2016-01-01 12:00:32.620,0.177000,37,19
70144759,3000018232,20160101,12,2016-01-01 11:48:34.000,023711984025,1101,0.377000,4.29,0.00,2016-01-01 12:00:32.620,0.377000,37,16
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,1331,0.192000,1.46,0.00,2016-01-01 12:00:32.620,0.192000,28,4
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,2492,1.000000,0.94,0.00,2016-01-01 12:00:32.620,1.000000,28,2
70144767,3000096633,20160101,12,2016-01-01 11:50:25.000,022803898827,2492,1.000000,0.94,0.00,2016-01-01 12:00:32.620,1.000000,28,3
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,4101,0.292000,1.46,0.00,2016-01-01 12:10:32.037,0.292000,32,15
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4561,1.762000,7.03,0.00,2016-01-01 12:10:32.037,1.762000,24,14
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4201,0.222000,0.55,0.00,2016-01-01 12:10:32.037,0.222000,24,22
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,4201,0.297000,0.89,0.00,2016-01-01 12:10:32.037,0.297000,32,14
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,2441,0.382000,1.45,0.00,2016-01-01 12:10:32.037,0.382000,48,6
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,71392,1.000000,3.79,0.00,2016-01-01 12:10:32.037,1.000000,24,9
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,71392,1.000000,3.79,0.00,2016-01-01 12:10:32.037,1.000000,24,10
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,1720,2.000000,1.88,0.00,2016-01-01 12:10:32.037,2.000000,32,7
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,5331,0.197000,1.77,0.00,2016-01-01 12:10:32.037,0.197000,48,9
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,5042,1.000000,3.99,0.00,2016-01-01 12:10:32.037,1.000000,48,21
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,93111,1.000000,2.99,0.00,2016-01-01 12:10:32.037,1.000000,48,12
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,1781,1.097000,5.20,0.00,2016-01-01 12:10:32.037,1.097000,24,16
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,66053,1.000000,3.49,0.00,2016-01-01 12:10:32.037,1.000000,24,4
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,66053,1.000000,3.49,0.00,2016-01-01 12:10:32.037,1.000000,24,5
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,66053,1.000000,3.49,0.00,2016-01-01 12:10:32.037,1.000000,24,6
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,4150,2.000000,5.98,0.00,2016-01-01 12:10:32.037,2.000000,48,22
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,4232,1.000000,3.99,0.00,2016-01-01 12:10:32.037,1.000000,51,4
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,68986,1.000000,5.99,0.00,2016-01-01 12:10:32.037,1.000000,51,10
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,4232,2.000000,7.98,0.00,2016-01-01 12:10:32.037,2.000000,32,17
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,7011,0.212000,4.03,0.00,2016-01-01 12:10:32.037,0.212000,32,8
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,4327,1.000000,6.99,0.00,2016-01-01 12:10:32.037,1.000000,48,11
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,4152,2.000000,7.98,0.00,2016-01-01 12:10:32.037,2.000000,32,9
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,3821,0.377000,1.25,0.00,2016-01-01 12:10:32.037,0.377000,48,19
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,4841,0.342000,2.73,0.00,2016-01-01 12:10:32.037,0.342000,48,14
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,1141,0.342000,0.97,0.00,2016-01-01 12:10:32.037,0.342000,48,24
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,552250,1.000000,11.79,0.00,2016-01-01 12:10:32.037,1.000000,24,12
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,552250,1.000000,10.07,0.00,2016-01-01 12:10:32.037,1.000000,24,13
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,80634,1.000000,2.99,0.00,2016-01-01 12:10:32.037,1.000000,48,7
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,80634,1.000000,2.99,0.00,2016-01-01 12:10:32.037,1.000000,48,8
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,590029,1.094000,16.40,0.00,2016-01-01 12:10:32.037,1.094000,51,14
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,643237,1.000000,7.95,0.00,2016-01-01 12:10:32.037,1.000000,48,17
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,643237,1.000000,7.95,0.00,2016-01-01 12:10:32.037,1.000000,48,18
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,1152,1.000000,2.84,0.00,2016-01-01 12:10:32.037,1.000000,48,23
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,66053,1.000000,3.49,0.00,2016-01-01 12:10:32.037,1.000000,24,7
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,66053,1.000000,3.49,0.00,2016-01-01 12:10:32.037,1.000000,24,8
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,69922,1.000000,2.70,0.25,2016-01-01 12:10:32.037,1.000000,51,7
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4032,1.000000,4.99,0.00,2016-01-01 12:10:32.037,1.000000,24,25
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,7011,0.097000,1.84,0.00,2016-01-01 12:10:32.037,0.097000,48,5
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,4201,0.852000,2.55,0.00,2016-01-01 12:10:32.037,0.852000,48,15
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,94270,1.000000,4.49,0.41,2016-01-01 12:10:32.037,1.000000,51,6
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,4772,1.000000,2.20,0.00,2016-01-01 12:10:32.037,1.000000,51,1
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4752,1.000000,3.00,0.00,2016-01-01 12:10:32.037,1.000000,24,2
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,4752,1.000000,3.00,0.00,2016-01-01 12:10:32.037,1.000000,24,1
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,2772,1.000000,1.89,0.00,2016-01-01 12:10:32.037,1.000000,24,19
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,4302,1.000000,3.99,0.00,2016-01-01 12:10:32.037,1.000000,32,16
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,2981,0.307000,1.31,0.00,2016-01-01 12:10:32.037,0.307000,48,16
70145126,3000113395,20160101,13,2016-01-01 12:07:18.000,025107335409,4621,0.877000,7.88,0.00,2016-01-01 12:10:32.037,0.877000,51,2
70144991,3000081758,20160101,12,2016-01-01 11:52:38.000,024806863064,4700,2.000000,5.00,0.00,2016-01-01 12:10:32.037,2.000000,48,20
70145019,3000001161,20160101,12,2016-01-01 11:59:52.000,022407160334,5061,2.732000,10.90,0.00,2016-01-01 12:10:32.037,2.732000,24,3
70145032,3000026460,20160101,13,2016-01-01 12:00:48.000,023203326306,72882,1.000000,2.38,0.00,2016-01-01 12:10:32.037,1.000000,32,12
